		embryo_1	embryo_1	embryo_2	embryo_2	embryo_3	embryo_3	embryo_4	embryo_4	embryo_5	embryo_5	embryo_6	embryo_6	embryo_7	embryo_7	embryo_8	embryo_8	embryo_9	embryo_9	embryo_10	embryo_10
ENSMUSG00000088176	Gm23094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1015890.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088184	Gm23137	0.0	0.0	0.0	0.0	0.0	598157000.0	0.0	0.0	0.0	0.0	0.0	0.0	341900000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088185	Scarna2	67118.6	0.0	0.0	0.0	63661.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53896.6	0.0	0.0	0.0	0.0
ENSMUSG00000088200	Gm23753	97906100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088203	Gm23755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140622.0	0.0
ENSMUSG00000088219	Gm22077	0.0	0.0	0.0	13097700000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088224	Gm25406	0.0	0.0	801231000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088225	Gm22598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90119800.0	0.0	0.0	0.0	967855000.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088231	Gm25426	0.0	57231200.0	0.0	72071200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191948000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088250	Gm26393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151691000.0	323130000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088252	Snord13	0.0	683436000.0	0.0	0.0	0.0	1627730000.0	0.0	0.0	0.0	0.0	0.0	0.0	458810000.0	0.0	0.0	717262000.0	0.0	0.0	0.0	0.0
ENSMUSG00000088254	Gm24289	117803000.0	550265000.0	134781000.0	435108000.0	600022000.0	245052000.0	0.0	119203000.0	352160000.0	216387000.0	0.0	39060900.0	146744000.0	0.0	0.0	0.0	96138500.0	124740000.0	113512000.0	67002700.0
ENSMUSG00000088273	Gm23123	0.0	0.0	0.0	0.0	33658700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088308	Gm24507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49230900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088309	Gm24506	0.0	8250430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8315030.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1260870.0	0.0	0.0
ENSMUSG00000088323	Gm25663	77981900.0	721927000.0	0.0	0.0	0.0	0.0	0.0	0.0	540242000.0	0.0	91863700.0	0.0	33523900.0	0.0	0.0	0.0	0.0	0.0	291822000.0	742493000.0
ENSMUSG00000088327	Gm25666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1985680000.0	0.0	0.0
ENSMUSG00000088331	Gm22846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2746830.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088338	Gm22849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5701580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088356	Gm24010	0.0	0.0	0.0	0.0	0.0	2739190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088357	Gm24011	1739020.0	0.0	13281200.0	15424400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088378	Gm25184	75230400.0	148436000.0	94458200.0	168209000.0	143834000.0	46182700.0	115875000.0	217460000.0	49755000.0	270379000.0	75180700.0	0.0	18459000.0	0.0	0.0	8955140.0	0.0	132107000.0	118437000.0	39489900.0
ENSMUSG00000088398	Gm26306	0.0	0.0	842606000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088403	Gm25888	427508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088406	Gm25883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2231630.0	0.0	0.0
ENSMUSG00000088476	Gm23083	0.0	0.0	0.0	618069000.0	0.0	0.0	416430000.0	851157000.0	0.0	0.0	714702000.0	1201040000.0	0.0	196106000.0	0.0	0.0	0.0	596519000.0	0.0	0.0
ENSMUSG00000088479	Gm23077	0.0	0.0	128578000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	369362000.0	0.0	0.0
ENSMUSG00000088482	Gm23641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1442170000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088529	Gm26083	12978100.0	0.0	0.0	5.0	8452000.0	14459600.0	0.0	260.8	8820540.0	8698.1	0.4	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0
ENSMUSG00000088549	Gm24959	0.0	110199000.0	0.0	204388000.0	0.0	0.0	0.0	0.0	131968000.0	0.0	0.0	0.0	155759000.0	0.0	283472000.0	0.0	0.0	0.0	0.0	33509700.0
ENSMUSG00000088573	Gm24530	0.0	0.0	0.0	0.0	0.0	0.0	1180240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088604	Gm25820	352744000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203181000.0	0.0	0.0	0.0
ENSMUSG00000088615	Gm22485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	546493000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088623	Gm23031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289524000.0	177501000.0	0.0	237854000.0	0.0	98584800.0	0.0	0.0	0.0	0.0	0.0	377478000.0	0.0
ENSMUSG00000088637	Gm22316	0.0	15462800.0	22093300.0	0.0	0.0	0.0	0.0	0.0	3041270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088651	Gm24853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088663	Gm25332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	765685000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088674	Gm22803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1372100.0	4608760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088695	Gm22334	0.0	0.0	52413000.0	0.0	0.0	147076000.0	0.0	126654000.0	0.0	0.0	432801000.0	0.0	43542800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088702	Gm25556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088712	Gm22728	0.0	0.0	0.0	66768700.0	88149300.0	0.0	0.0	68226100.0	85171600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088713	Gm22729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150624000.0	0.0	0.0	0.0	0.0	0.0	0.0	59559600.0	0.0	0.0
ENSMUSG00000088761	Gm24392	0.0	0.0	0.0	722113000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088777	Gm26039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48354800.0	0.0	0.0	0.0	0.0	26037300.0	0.0	0.0
ENSMUSG00000088779	Gm26034	0.0	0.0	654358000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088789	Scarna13	0.0	0.0	13773500.0	3069790.0	0.0	1163250.0	1050370.0	7549940.0	9443310.0	3431910.0	0.0	21165400.0	5917050.0	0.0	696176.0	585884.0	0.0	41946800.0	0.0	4797640.0
ENSMUSG00000088790	Gm22541	0.0	0.0	197232000.0	0.0	530465000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088819	Gm22388	0.0	0.0	988529.0	22679900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088835	Gm23547	0.0	6282770.0	3563400.0	11925300.0	2846020.0	3258530.0	0.0	2229510.0	4806060.0	0.0	0.0	0.0	0.0	5047160.0	2596910.0	0.0	0.0	572031.0	1226540.0	2363540.0
ENSMUSG00000088856	Gm24727	0.0	304756000.0	150079000.0	25594900.0	684510000.0	273797000.0	0.0	285512000.0	519695000.0	0.0	0.0	188880000.0	0.0	0.0	0.0	0.0	0.0	347864000.0	500091000.0	217580000.0
ENSMUSG00000088867	Gm23071	0.0	0.0	320622000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088875	Gm25862	0.0	0.0	236809000.0	69050200.0	0.0	0.0	0.0	0.0	0.0	195475000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088891	Gm22516	0.0	0.0	79558400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088902	Gm25435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9978590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088908	Gm25433	0.0	0.0	0.0	0.0	0.0	6287290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088948	Gm23262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17664300.0	18774800.0	0.0	0.0	0.0	6892130.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088950	Gm24939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74824100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088952	Gm24941	1456440000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088955	Gm24944	0.0	0.0	56927200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209416000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088956	Gm24945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206507000.0	0.0	115337000.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088958	Scarna8	0.0	0.0	0.0	185132000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247099000.0	0.0	670899000.0	0.0
ENSMUSG00000088986	Gm25603	0.0	0.0	454983000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000088990	Gm22767	0.0	109972000.0	56718500.0	0.0	259102000.0	92711200.0	353338000.0	275250000.0	158978000.0	44842400.0	19844000.0	69843300.0	41506500.0	45553600.0	0.0	187826000.0	29059800.0	35877600.0	82114500.0	57156500.0
ENSMUSG00000088997	Gm22766	0.0	0.0	0.0	0.0	0.0	0.0	1471300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089048	Gm26167	0.0	0.0	0.0	0.0	13097600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089067	Gm22835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089105	Gm23115	0.0	0.0	0.0	0.0	0.0	0.0	783312000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089109	Gm23916	2218330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089141	Gm23409	0.0	0.0	0.0	17870800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089177	Gm22435	137143000.0	290829000.0	0.0	174404000.0	727567000.0	432811000.0	0.0	184084000.0	111828000.0	0.0	0.0	85135900.0	61478500.0	83740800.0	99902800.0	87024900.0	0.0	725372000.0	0.0	0.0
ENSMUSG00000089188	Gm22942	0.0	0.0	465970000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089197	Gm25767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98022900.0	0.0	0.0	0.0	0.0	0.0	0.0	106547000.0	0.0	0.0	115745000.0
ENSMUSG00000089214	Mir1931	0.0	0.0	121370000.0	0.0	0.0	0.0	0.0	297503000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089235	Gm23119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47597100.0	116969000.0	0.0	0.0	51803100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089241	Gm24057	0.0	0.0	3070010.0	0.0	0.0	0.0	0.0	6921450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089255	Snora78	0.0	298093000.0	764761000.0	811913000.0	1326440000.0	751544000.0	829208000.0	949258000.0	462082000.0	126099000.0	177866000.0	286499000.0	255506000.0	277230000.0	110240000.0	93404700.0	820159000.0	69651500.0	78720400.0	320191000.0
ENSMUSG00000089281	Scarna6	7636400.0	0.0	0.0	2053440.0	0.0	0.0	19169200.0	0.0	14471500.0	0.0	0.0	14582000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089298	Gm24636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10522300.0	0.0	0.0	0.0	0.0	13715500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089312	Gm22257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1453300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089318	Gm23179	0.0	17823100.0	4922980.0	4492750.0	0.0	0.0	0.0	0.0	8991310.0	1178570.0	0.0	290066.0	0.0	0.0	0.0	22016400.0	0.0	0.0	0.0	0.0
ENSMUSG00000089337	Gm24346	0.0	0.0	0.0	0.0	0.0	0.0	16356200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089346	Gm22663	0.0	0.0	729243000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089377	Gm22135	0.0	0.0	604192000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089389	Gm24682	67081800.0	0.0	142003000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089391	Gm23020	22188500.0	0.0	0.0	0.0	0.0	0.0	0.0	32861300.0	0.0	0.0	36853400.0	0.0	6352450.0	53345300.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089409	Gm24884	0.0	0.0	0.0	0.0	0.0	637791000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1385620000.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089429	Gm26004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115137000.0	0.0	0.0
ENSMUSG00000089475	Gm25363	0.0	0.0	29306600.0	0.0	0.0	0.0	0.0	0.0	19215200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089493	Gm26361	0.0	0.0	35408600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089508	Gm23473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190480000.0	0.0	0.0
ENSMUSG00000089524	Gm22327	0.0	0.0	0.0	0.0	0.0	0.0	1409610000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089525	Gm23833	1344680.0	0.0	0.0	0.0	0.0	5178040.0	0.0	0.0	0.0	4752000.0	0.0	0.0	13007500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089530	Gm25163	0.0	595450000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089536	Scarna3a	0.0	222199000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162071000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089542	Gm25835	48886500.0	329640000.0	150148000.0	30108600.0	160827000.0	600491000.0	555604000.0	222037000.0	236692000.0	337478000.0	0.0	0.0	0.0	32061900.0	38292400.0	0.0	0.0	0.0	0.0	55954000.0
ENSMUSG00000089563	Gm24667	1131170000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089613	Gm23504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288070000.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089617	Scarna10	0.0	0.0	0.0	0.0	947431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089627	Gm16228	8982.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089628	Gm9727	114530.0	639894.0	142454.0	386263.0	532273.0	591045.0	673871.0	99712.0	758988.0	532270.0	630506.0	721547.0	1141650.0	1037060.0	1574090.0	866884.0	885614.0	518065.0	1811280.0	1249490.0
ENSMUSG00000089630	Gm6903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10228.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089631	Gm16326	0.0	2125980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089640	Gm6397	78223.2	4220.3	3343.9	0.0	0.0	0.0	7921.5	0.0	0.0	0.0	0.0	0.0	2744.7	0.0	0.0	3740.8	0.0	2943.6	3382.8	0.0
ENSMUSG00000089643	Gm16301	72614.9	0.0	0.0	33289.2	45926.9	19834.7	17528.4	17948.5	66314.5	21858.8	26845.3	0.0	49510.1	0.0	0.0	0.0	21907.7	80351.2	2576750.0	54314.6
ENSMUSG00000089645	Gm5766	0.0	0.0	0.0	1761.3	9847.6	0.0	0.0	0.0	0.0	12090.7	13199.2	8273.7	0.0	0.0	24763.4	0.0	0.0	0.0	3134.5	3132.2
ENSMUSG00000089647	Gm2245	0.0	0.0	0.0	35600.2	42361.5	0.0	5097.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12428.9	0.0	0.0	0.0	0.0
ENSMUSG00000089648	Gm15790	226661.0	308285.0	128589.0	232344.0	354493.0	410051.0	168719.0	43694.3	286365.0	385259.0	19178.9	194912.0	125695.0	266596.0	248232.0	240965.0	43972.1	188915.0	392767.0	89977.6
ENSMUSG00000089651	Gm16353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4040.5	0.0	3710.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089652	Gm16025	0.0	0.0	18880.0	0.0	0.0	0.0	0.0	0.0	0.0	8211500.0	0.0	0.0	761.7	0.0	0.0	0.0	0.0	4344.5	0.0	0.0
ENSMUSG00000089653	Gm15841	31791.3	0.0	0.0	0.0	27525.6	919710.0	20943.2	0.0	997823.0	27787.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089654	Ear-ps12	0.0	0.0	0.0	0.0	0.0	0.0	289497.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089655	Gm16004	0.0	585658.0	0.0	2083890.0	0.0	613681.0	8506890.0	0.0	0.0	1065080.0	0.0	0.0	0.0	4337880.0	5512390.0	1922200.0	3847410.0	0.0	0.0	0.0
ENSMUSG00000089657	Gm16585	79965.9	45125.5	56683.9	54035.1	532837.0	94613.0	579583.0	797859.0	89598.4	71053.4	0.0	0.0	30085.5	28724.4	0.0	43514.8	37079.4	21933.8	24264.8	90982.8
ENSMUSG00000089659	Gm3470	524527.0	963701.0	249162.0	99011.1	202010.0	507879.0	2624860.0	1261820.0	268927.0	1165700.0	3411850.0	1966140.0	1692450.0	1096860.0	160852.0	1023070.0	156437.0	1445660.0	1455990.0	427315.0
ENSMUSG00000089660	Vmn2r-ps110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203062.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089661	Mia	483203.0	0.0	0.0	0.0	35184.6	18840.2	0.0	0.0	0.0	0.0	0.0	0.0	29922.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089662	Gm14057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	968246.0	325218.0	0.0	0.0	0.0	0.0	2259010.0	0.0	2812290.0	395382.0	518395.0	191793.0
ENSMUSG00000089663	Gm15651	0.0	0.0	0.0	0.0	0.0	1084.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089666	Gm16269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46125.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089669	Tnfsf13	0.0	0.0	5.3	27046.0	0.0	0.0	0.0	0.5	0.0	0.0	3.5	0.0	61138.0	0.0	0.0	96474.0	16442.9	0.0	355438.0	56306.9
ENSMUSG00000089670	Gm16581	7589.6	5038.2	11216.9	0.0	30516.1	20881.8	4691.8	0.0	18361.3	12924.3	0.0	21270.9	13674.1	0.0	0.0	0.0	0.0	0.0	4061.8	0.0
ENSMUSG00000089671	Gm16537	0.0	0.0	0.0	0.0	154278.0	83531.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089672	Gp49a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2152.9	0.0	2682.6	0.0	0.0	0.0	231945.0	0.0	0.0
ENSMUSG00000089673	Gm16546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254065.0	286770.0	0.0	0.0	164894.0	0.0	0.0	6462340.0	0.0	0.0
ENSMUSG00000089675	Ugt1a8	0.0	0.0	0.0	5028.2	0.0	60767.3	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089678	Agxt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1877.1	0.0	0.0	0.0
ENSMUSG00000089679	Gm16299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11371.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089682	Bcl2l2	848245.0	328465.0	7661.4	135170.0	386683.0	164559.0	703338.0	103247.0	11144.3	172997.0	45916.1	1085140.0	0.0	467414.0	442422.0	801885.0	131796.0	37271.1	923219.0	851889.0
ENSMUSG00000089683	4930570N18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	469525.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089684	Gm14163	0.0	4494220.0	0.0	0.0	0.0	0.0	0.0	2094140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2104520.0	0.0	0.0	0.0	0.0
ENSMUSG00000089685	Gm9017	0.0	0.0	0.0	0.0	0.0	0.0	19187.3	204550.0	0.0	127315.0	0.0	576404.0	0.0	9044.4	605293.0	1275820.0	0.0	808507.0	191533.0	165475.0
ENSMUSG00000089686	Gm3833	0.0	0.0	64115.7	0.0	182947.0	104974.0	0.0	0.0	96984.8	58630.4	46514.1	257990.0	0.0	0.0	0.0	220239.0	0.0	272430.0	0.0	23176.0
